bill_id,date,chamber,sequence,action
1897865,2024-12-18,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1897865,2025-01-02,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1897865,2025-01-20,Senate,4,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1897865,2025-01-21,Senate,5,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1897865,2025-01-21,Senate,6,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1897865,2025-01-21,Senate,7,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1897865,2025-01-21,House,8,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1897865,2025-01-21,House,9,"Senate/ to House in Clerk of the House"
1897865,2025-01-22,House,10,"House/ received from Senate in Clerk of the House"
1897865,2025-01-22,House,11,"House/ 1st reading (Introduced) in House Rules Committee"
1897865,2025-01-24,House,12,"House/ to standing committee in House Government Operations Committee"
1897865,2025-01-27,House,13,"House Comm - Favorable Recommendation in House Government Operations Committee"
1897865,2025-01-28,House,14,"House/ committee report favorable in House Government Operations Committee"
1897865,2025-01-28,House,15,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1897865,2025-01-31,House,16,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1897865,2025-01-31,Senate,17,"House/ passed 3rd reading in Senate Secretary"
1897865,2025-01-31,Senate,18,"House/ to Senate in Senate Secretary"
1897865,2025-02-03,Senate,19,"Senate/ received from House in Senate Secretary"
1897865,2025-02-03,Senate,20,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1897865,2025-02-04,House,21,"Senate/ concurs with House amendment in House Speaker"
1897865,2025-02-04,House,22,"Senate/ to House in House Speaker"
1897865,2025-02-04,House,23,"House/ received from Senate in House Speaker"
1897865,2025-02-04,Senate,24,"House/ signed by Speaker/ returned to Senate in Senate President"
1897865,2025-02-04,Senate,25,"House/ to Senate in Senate President"
1897865,2025-02-05,Senate,26,"Senate/ received from House in Senate President"
1897865,2025-02-05,,27,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1897865,2025-02-07,,28,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1897865,2025-02-07,,29,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1897865,2025-03-07,Senate,30,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1897865,2025-03-07,Senate,31,"Senate/ enrolled bill to Printing in Senate Secretary"
1897865,2025-03-12,Senate,32,"Senate/ received enrolled bill from Printing in Senate Secretary"
1897865,2025-03-12,,33,"Senate/ to Governor in Executive Branch - Governor"
1897865,2025-03-24,,34,"Governor Signed in Lieutenant Governor's office for filing"
1897868,2024-12-19,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1897868,2024-12-19,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1897868,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1897868,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1897868,2025-01-23,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1897868,2025-01-24,House,6,"House/ to standing committee in House Political Subdivisions Committee"
1897868,2025-02-13,House,7,"House Comm - Substitute Recommendation in House Political Subdivisions Committee"
1897868,2025-02-13,House,8,"House Comm - Favorable Recommendation in House Political Subdivisions Committee"
1897868,2025-02-13,House,9,"House/ comm rpt/ substituted in House Political Subdivisions Committee"
1897868,2025-02-13,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1897868,2025-02-20,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1897868,2025-02-20,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1897868,2025-02-20,House,13,"House/ held in House Docket Clerk"
1897868,2025-02-21,Senate,14,"House/ to Senate in Senate Secretary"
1897868,2025-02-21,Senate,15,"Senate/ received from House in Waiting for Introduction in the Senate"
1897868,2025-02-24,Senate,16,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1897868,2025-02-25,Senate,17,"Senate/ to standing committee in Senate Government Operations and Political Subdivisions Committee"
1897868,2025-02-27,Senate,18,"Senate Comm - Substitute Recommendation in Senate Government Operations and Political Subdivisions Committee"
1897868,2025-02-27,Senate,19,"Senate Comm - Favorable Recommendation in Senate Government Operations and Political Subdivisions Committee"
1897868,2025-02-28,Senate,20,"Senate/ comm rpt/ substituted in Senate Government Operations and Political Subdivisions Committee"
1897868,2025-02-28,Senate,21,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1897868,2025-03-05,Senate,22,"Senate/ 2nd Reading Calendar to Rules in Senate Rules Committee"
1897868,2025-03-07,Senate,23,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1897868,2025-03-07,Senate,24,"Senate/ 2nd Reading Calendar to Rules in Senate Rules Committee"
1897868,2025-03-07,Senate,25,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1897868,2025-03-07,Senate,26,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1897868,2025-03-07,Senate,27,"Senate/ circled in Senate 2nd Reading Calendar"
1897868,2025-03-07,Senate,28,"Senate/ uncircled in Senate 2nd Reading Calendar"
1897868,2025-03-07,Senate,29,"Senate/ substituted in Senate 2nd Reading Calendar"
1897868,2025-03-07,House,30,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1897868,2025-03-07,House,31,"Senate/ to House with amendments in Clerk of the House"
1897868,2025-03-07,House,32,"House/ received from Senate in Clerk of the House"
1897868,2025-03-07,House,33,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1897868,2025-03-07,Senate,34,"House/ concurs with Senate amendment in Senate President"
1897868,2025-03-07,Senate,35,"House/ to Senate in Senate President"
1897868,2025-03-08,Senate,36,"Senate/ received from House in Senate President"
1897868,2025-03-08,House,37,"Senate/ signed by President/ returned to House in House Speaker"
1897868,2025-03-08,House,38,"Senate/ to House in House Speaker"
1897868,2025-03-12,House,39,"House/ received from Senate in House Speaker"
1897868,2025-03-12,,40,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1897868,2025-03-12,,41,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1897868,2025-03-12,,42,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1897868,2025-03-13,House,43,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1897868,2025-03-13,House,44,"House/ enrolled bill to Printing in Clerk of the House"
1897868,2025-03-17,House,45,"House/ received enrolled bill from Printing in Clerk of the House"
1897868,2025-03-17,,46,"House/ to Governor in Executive Branch - Governor"
1897868,2025-03-26,,47,"Governor Signed in Lieutenant Governor's office for filing"
1897874,2024-12-16,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1897874,2024-12-16,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1897874,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1897874,2025-01-21,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1897874,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1897874,2025-01-21,House,6,"House/ to standing committee in House Business, Labor, and Commerce Committee"
1897874,2025-01-28,House,7,"House Comm - Substitute Recommendation in House Business, Labor, and Commerce Committee"
1897874,2025-01-28,House,8,"House Comm - Favorable Recommendation in House Business, Labor, and Commerce Committee"
1897874,2025-01-29,House,9,"House/ comm rpt/ substituted in House Business, Labor, and Commerce Committee"
1897874,2025-01-29,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1897874,2025-02-05,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1897874,2025-02-05,House,12,"House/ floor amendment in House 3rd Reading Calendar for House bills"
1897874,2025-02-05,Senate,13,"House/ passed 3rd reading in Senate Secretary"
1897874,2025-02-05,Senate,14,"House/ to Senate in Senate Secretary"
1897874,2025-02-05,Senate,15,"Senate/ received from House in Waiting for Introduction in the Senate"
1897874,2025-02-06,Senate,16,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1897874,2025-02-07,Senate,17,"Senate/ to standing committee in Senate Business and Labor Committee"
1897874,2025-02-13,Senate,18,"Senate Comm - Favorable Recommendation in Senate Business and Labor Committee"
1897874,2025-02-13,Senate,19,"Senate/ committee report favorable in Senate Business and Labor Committee"
1897874,2025-02-13,Senate,20,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1897874,2025-02-19,Senate,21,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1897874,2025-02-19,Senate,22,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1897874,2025-02-20,Senate,23,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1897874,2025-02-20,Senate,24,"Senate/ passed 3rd reading in Senate President"
1897874,2025-02-20,House,25,"Senate/ signed by President/ returned to House in House Speaker"
1897874,2025-02-20,House,26,"Senate/ to House in House Speaker"
1897874,2025-02-20,House,27,"House/ received from Senate in House Speaker"
1897874,2025-02-20,,28,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1897874,2025-02-24,,29,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1897874,2025-02-24,,30,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1897874,2025-02-26,House,31,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1897874,2025-02-26,House,32,"House/ enrolled bill to Printing in Clerk of the House"
1897874,2025-02-28,House,33,"House/ received enrolled bill from Printing in Clerk of the House"
1897874,2025-02-28,,34,"House/ to Governor in Executive Branch - Governor"
1897874,2025-03-25,,35,"Governor Signed in Lieutenant Governor's office for filing"
1897879,2024-12-18,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1897879,2024-12-18,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1897879,2025-01-02,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1897879,2025-01-14,Senate,4,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1897879,2025-01-21,Senate,5,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1897879,2025-01-21,Senate,6,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1897879,2025-01-21,Senate,7,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1897879,2025-01-21,House,8,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1897879,2025-01-21,House,9,"Senate/ to House in Clerk of the House"
1897879,2025-01-22,House,10,"House/ received from Senate in Clerk of the House"
1897879,2025-01-22,House,11,"House/ 1st reading (Introduced) in House Rules Committee"
1897879,2025-01-30,House,12,"House/ to standing committee in House Government Operations Committee"
1897879,2025-02-04,House,13,"House Comm - Favorable Recommendation in House Government Operations Committee"
1897879,2025-02-05,House,14,"House/ committee report favorable in House Government Operations Committee"
1897879,2025-02-05,House,15,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1897879,2025-02-12,House,16,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1897879,2025-02-12,House,17,"House/ passed 3rd reading in House Speaker"
1897879,2025-02-12,Senate,18,"House/ signed by Speaker/ returned to Senate in Senate President"
1897879,2025-02-12,Senate,19,"House/ to Senate in Senate President"
1897879,2025-02-13,Senate,20,"Senate/ received from House in Senate President"
1897879,2025-02-13,,21,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1897879,2025-02-14,,22,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1897879,2025-02-14,,23,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1897879,2025-03-06,Senate,24,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1897879,2025-03-06,Senate,25,"Senate/ enrolled bill to Printing in Senate Secretary"
1897879,2025-03-12,Senate,26,"Senate/ received enrolled bill from Printing in Senate Secretary"
1897879,2025-03-12,,27,"Senate/ to Governor in Executive Branch - Governor"
1897879,2025-03-19,,28,"Governor Signed in Lieutenant Governor's office for filing"
1897883,2024-12-13,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1897883,2024-12-13,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1897883,2025-01-15,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1897883,2025-01-15,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1897883,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1897883,2025-01-21,House,6,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1897883,2025-01-21,House,7,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1897883,2025-01-21,Senate,8,"House/ passed 3rd reading in Senate Secretary"
1897883,2025-01-21,Senate,9,"House/ to Senate in Senate Secretary"
1897883,2025-01-21,Senate,10,"Senate/ received from House in Waiting for Introduction in the Senate"
1897883,2025-01-22,Senate,11,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
