bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1954401,2183,HB4055,1,Introduced,2025-02-04,"Individual income tax: credit; child tax credit; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.847) by adding sec. 275.","Individual income tax: credit; child tax credit; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.847) by adding sec. 275.",5089,"House Economic Competitiveness",2025-02-05,"Bill Electronically Reproduced 02/04/2025",https://legiscan.com/MI/bill/HB4055/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4055
1955022,2183,HB4056,1,Introduced,2025-02-04,"Individual income tax: other; child care savings program; create. Creates new act. TIE BAR WITH: HB 4057'25","Individual income tax: other; child care savings program; create. Creates new act. TIE BAR WITH: HB 4057'25",5089,"House Economic Competitiveness",2025-02-05,"Bill Electronically Reproduced 02/04/2025",https://legiscan.com/MI/bill/HB4056/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4056
1954832,2183,HB4057,1,Introduced,2025-02-04,"Individual income tax: deductions; contributions to a child care savings account; deduct. Amends sec. 30 of 1967 PA 281 (MCL 206.30). TIE BAR WITH: HB 4056'25","Individual income tax: deductions; contributions to a child care savings account; deduct. Amends sec. 30 of 1967 PA 281 (MCL 206.30). TIE BAR WITH: HB 4056'25",5089,"House Economic Competitiveness",2025-02-05,"Bill Electronically Reproduced 02/04/2025",https://legiscan.com/MI/bill/HB4057/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4057
1954116,2183,HB4058,1,Introduced,2025-02-04,"Sales tax: exemptions; exemption for certain baby and toddler items; provide for. Amends 1933 PA 167 (MCL 205.51 - 205.78) by adding sec. 4mm.","Sales tax: exemptions; exemption for certain baby and toddler items; provide for. Amends 1933 PA 167 (MCL 205.51 - 205.78) by adding sec. 4mm.",5089,"House Economic Competitiveness",2025-02-05,"Bill Electronically Reproduced 02/04/2025",https://legiscan.com/MI/bill/HB4058/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4058
1954201,2183,HB4059,1,Introduced,2025-02-04,"Use tax: exemptions; exemption for certain baby and toddler items; provide for. Amends 1937 PA 94 (MCL 205.91 - 205.111) by adding sec. 4mm.","Use tax: exemptions; exemption for certain baby and toddler items; provide for. Amends 1937 PA 94 (MCL 205.91 - 205.111) by adding sec. 4mm.",5089,"House Economic Competitiveness",2025-02-05,"Bill Electronically Reproduced 02/04/2025",https://legiscan.com/MI/bill/HB4059/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4059
1954659,2183,HB4060,2,Engrossed,2025-03-12,"Education: financing; requirements concerning taxes levied for area career and technical education programs; modify. Amends secs. 681 & 684 of 1976 PA 451 (MCL 380.681 & 380.684).","Education: financing; requirements concerning taxes levied for area career and technical education programs; modify. Amends secs. 681 & 684 of 1976 PA 451 (MCL 380.681 & 380.684).",834,"Senate Education",2025-03-18,"Referred To Committee On Education",https://legiscan.com/MI/bill/HB4060/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4060
1954945,2183,HB4061,1,Introduced,2025-02-04,"Public employees and officers: state; state contractors; require to verify legal residency of employees. Creates new act.","Public employees and officers: state; state contractors; require to verify legal residency of employees. Creates new act.",899,"House Government Operations",2025-02-05,"Bill Electronically Reproduced 02/04/2025",https://legiscan.com/MI/bill/HB4061/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4061
1959442,2183,HB4062,2,Engrossed,2025-02-20,"Public employees and officers: ethics; former members of the legislature; prohibit from engaging in certain lobbying activities for a period of time. Amends sec. 6a of 1978 PA 472 (MCL 4.416a).","Public employees and officers: ethics; former members of the legislature; prohibit from engaging in certain lobbying activities for a period of time. Amends sec. 6a of 1978 PA 472 (MCL 4.416a).",3416,"Senate Oversight",2025-02-25,"Referred To Committee On Oversight",https://legiscan.com/MI/bill/HB4062/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4062
1959871,2183,HB4063,2,Engrossed,2025-02-20,"Public employees and officers: ethics; certain former officers of the executive branch of state government; prohibit from engaging in certain lobbying activities for a period of time. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6b.","Public employees and officers: ethics; certain former officers of the executive branch of state government; prohibit from engaging in certain lobbying activities for a period of time. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6b.",3416,"Senate Oversight",2025-02-25,"Referred To Committee On Oversight",https://legiscan.com/MI/bill/HB4063/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4063
1959658,2183,HB4064,2,Engrossed,2025-02-20,"Public employees and officers: ethics; state senators and representatives; prohibit from engaging in certain lobbying activities. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6c.","Public employees and officers: ethics; state senators and representatives; prohibit from engaging in certain lobbying activities. Amends 1978 PA 472 (MCL 4.411 - 4.431) by adding sec. 6c.",3416,"Senate Oversight",2025-02-25,"Referred To Committee On Oversight",https://legiscan.com/MI/bill/HB4064/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4064
1960086,2183,HB4065,2,Engrossed,2025-03-18,"Liquor: licenses; license to serve alcohol at Macomb Community College Sports and Expo Center Complex; allow. Amends sec. 513 of 1998 PA 58 (MCL 436.1513).","Liquor: licenses; license to serve alcohol at Macomb Community College Sports and Expo Center Complex; allow. Amends sec. 513 of 1998 PA 58 (MCL 436.1513).",4828,"Senate Regulatory Affairs",2025-03-20,"Referred To Committee On Regulatory Affairs",https://legiscan.com/MI/bill/HB4065/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4065
1965041,2183,HB4066,2,Engrossed,2025-05-22,"Education: athletics; single-sex sports teams; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1290.","Education: athletics; single-sex sports teams; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1290.",838,"Senate Government Operations",2025-05-29,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HB4066/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4066
1967128,2183,HB4067,1,Introduced,2025-02-12,"Children: protection; safe delivery of newborns law; modify definition of newborn and allow surrender to a newborn safety device. Amends secs. 1, 2, 3, 5, 7, 10, 17 & 20, ch. XII of 1939 PA 288 (MCL 712.1 et seq.) & adds sec. 3a to ch. XII.","Children: protection; safe delivery of newborns law; modify definition of newborn and allow surrender to a newborn safety device. Amends secs. 1, 2, 3, 5, 7, 10, 17 & 20, ch. XII of 1939 PA 288 (MCL 712.1 et seq.) & adds sec. 3a to ch. XII.",5139,"House Families And Veterans",2025-02-13,"Bill Electronically Reproduced 02/12/2025",https://legiscan.com/MI/bill/HB4067/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4067
1967154,2183,HB4068,1,Introduced,2025-02-12,"Children: protection; reporting death of a newborn after surrender to a newborn safety device; expand. Amends sec. 2843 of 1978 PA 368 (MCL 333.2843). TIE BAR WITH: HB 4067'25","Children: protection; reporting death of a newborn after surrender to a newborn safety device; expand. Amends sec. 2843 of 1978 PA 368 (MCL 333.2843). TIE BAR WITH: HB 4067'25",5139,"House Families And Veterans",2025-02-13,"Bill Electronically Reproduced 02/12/2025",https://legiscan.com/MI/bill/HB4068/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4068
1967097,2183,HB4069,1,Introduced,2025-02-12,"Children: protection; reference in Michigan penal code to surrender of a newborn under the newborn safe delivery law; revise. Amends sec. 135 of 1931 PA 328 (MCL 750.135). TIE BAR WITH: HB 4067'25","Children: protection; reference in Michigan penal code to surrender of a newborn under the newborn safe delivery law; revise. Amends sec. 135 of 1931 PA 328 (MCL 750.135). TIE BAR WITH: HB 4067'25",5139,"House Families And Veterans",2025-02-13,"Bill Electronically Reproduced 02/12/2025",https://legiscan.com/MI/bill/HB4069/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4069
1967006,2183,HB4070,1,Introduced,2025-02-12,"Courts: other; Michigan indigent defense commission act; expand duties to include indigent defense of youth. Amends title & secs. 3, 5, 7, 9, 11, 13, 15, 17, 21 & 23 of 2013 PA 93 (MCL 780.983 et seq.) & adds sec. 14.","Courts: other; Michigan indigent defense commission act; expand duties to include indigent defense of youth. Amends title & secs. 3, 5, 7, 9, 11, 13, 15, 17, 21 & 23 of 2013 PA 93 (MCL 780.983 et seq.) & adds sec. 14.",0,,2025-03-12,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4070/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4070
1967037,2183,HB4071,2,Engrossed,2025-05-07,"Insurance: unfair trade practices; unfair trade practices in the insurance industry; revise. Amends sec. 2025 of 1956 PA 218 (MCL 500.2025).","Insurance: unfair trade practices; unfair trade practices in the insurance industry; revise. Amends sec. 2025 of 1956 PA 218 (MCL 500.2025).",4717,"Senate Finance, Insurance, And Consumer Protection",2025-05-13,"Referred To Committee On Finance, Insurance, And Consumer Protection",https://legiscan.com/MI/bill/HB4071/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4071
1967442,2183,HB4072,2,Engrossed,2025-05-07,"Health: pharmaceuticals; allow patients to take unused portion of eye drops or eye ointments after certain procedures for continued patient care; provide for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 17773, 20817 & 21539.","Health: pharmaceuticals; allow patients to take unused portion of eye drops or eye ointments after certain procedures for continued patient care; provide for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 17773, 20817 & 21539.",839,"Senate Health Policy",2025-05-13,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HB4072/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4072
1967220,2183,HB4073,1,Introduced,2025-02-12,"Criminal procedure: warrants; statutory warrant requirement; provide for department of natural resources. Amends sec. 1602 of 1994 PA 451 (MCL 324.1602) & adds sec. 1507.","Criminal procedure: warrants; statutory warrant requirement; provide for department of natural resources. Amends sec. 1602 of 1994 PA 451 (MCL 324.1602) & adds sec. 1507.",5004,"House Natural Resources And Tourism",2025-02-13,"Bill Electronically Reproduced 02/12/2025",https://legiscan.com/MI/bill/HB4073/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4073
1967347,2183,HB4074,1,Introduced,2025-02-12,"Law enforcement: peace officers; conservation officers to wear body cams while on patrol; require. Amends 1986 PA 109 (MCL 300.21 - 300.22) by adding sec. 1a.","Law enforcement: peace officers; conservation officers to wear body cams while on patrol; require. Amends 1986 PA 109 (MCL 300.21 - 300.22) by adding sec. 1a.",5004,"House Natural Resources And Tourism",2025-02-13,"Bill Electronically Reproduced 02/12/2025",https://legiscan.com/MI/bill/HB4074/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4074
1967408,2183,HB4075,1,Introduced,2025-02-12,"Labor: hours and wages; minimum wage; modify. Amends sec. 4 of 2018 PA 337 (MCL 408.934).","Labor: hours and wages; minimum wage; modify. Amends sec. 4 of 2018 PA 337 (MCL 408.934).",5089,"House Economic Competitiveness",2025-02-13,"Bill Electronically Reproduced 02/12/2025",https://legiscan.com/MI/bill/HB4075/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4075
1967188,2183,HB4076,2,Engrossed,2025-05-13,"Food: other; labeling lab-grown meat as meat; prohibit. Amends sec. 7129 of 2000 PA 92 (MCL 289.7129).","Food: other; labeling lab-grown meat as meat; prohibit. Amends sec. 7129 of 2000 PA 92 (MCL 289.7129).",4774,"Senate Natural Resources And Agriculture",2025-05-15,"Referred To Committee On Natural Resources And Agriculture",https://legiscan.com/MI/bill/HB4076/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4076
1967316,2183,HB4077,2,Engrossed,2025-04-22,"Health: medical examiners; process for medical certification of a death record; modify. Amends secs. 2804, 2843, 2843b, 2844 & 16221 of 1978 PA 368 (MCL 333.2804 et seq.).","Health: medical examiners; process for medical certification of a death record; modify. Amends secs. 2804, 2843, 2843b, 2844 & 16221 of 1978 PA 368 (MCL 333.2804 et seq.).",839,"Senate Health Policy",2025-04-29,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HB4077/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4077
1967472,2183,HB4078,2,Engrossed,2025-04-22,"Health: medical examiners; requirements for an investigation of the cause and manner of death; modify. Amends secs. 2 & 3 of 1953 PA 181 (MCL 52.202 & 52.203). TIE BAR WITH: HB 4077'25","Health: medical examiners; requirements for an investigation of the cause and manner of death; modify. Amends secs. 2 & 3 of 1953 PA 181 (MCL 52.202 & 52.203). TIE BAR WITH: HB 4077'25",839,"Senate Health Policy",2025-04-29,"Referred To Committee On Health Policy",https://legiscan.com/MI/bill/HB4078/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4078
1967502,2183,HB4079,1,Introduced,2025-02-12,"Property tax: special assessments; income eligibility cap for special assessment deferment program; modify. Amends secs. 3 & 4 of 1976 PA 225 (MCL 211.763 & 211.764). TIE BAR WITH: HB 4080'25","Property tax: special assessments; income eligibility cap for special assessment deferment program; modify. Amends secs. 3 & 4 of 1976 PA 225 (MCL 211.763 & 211.764). TIE BAR WITH: HB 4080'25",0,,2025-04-15,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4079/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4079
1967380,2183,HB4080,1,Introduced,2025-02-12,"Property tax: special assessments; special assessment deferment program; reinstate. Amends secs. 1 & 2 of 1976 PA 225 (MCL 211.761 & 211.762). TIE BAR WITH: HB 4079'25","Property tax: special assessments; special assessment deferment program; reinstate. Amends secs. 1 & 2 of 1976 PA 225 (MCL 211.761 & 211.762). TIE BAR WITH: HB 4079'25",0,,2025-04-15,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4080/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4080
1967066,2183,HB4081,2,Engrossed,2025-04-16,"Land use: land division; number of parcels resulting from division; authorize counties and municipalities to increase. Amends sec. 108 of 1967 PA 288 (MCL 560.108).","Land use: land division; number of parcels resulting from division; authorize counties and municipalities to increase. Amends sec. 108 of 1967 PA 288 (MCL 560.108).",0,,2025-08-13,"Rules Suspended For Immediate Consideration",https://legiscan.com/MI/bill/HB4081/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HB-4081
